user_id,cart,purchase,remove_from_cart,view,Cohort,Total_Interactions
582137534,0,0,2,1,Bouncers (Low Engagement),3
582137747,0,0,0,1,Bouncers (Low Engagement),1
582138496,0,0,0,1,Bouncers (Low Engagement),1
582138611,0,0,0,2,Bouncers (Low Engagement),2
582139033,0,0,0,1,Bouncers (Low Engagement),1
582140614,0,0,0,1,Bouncers (Low Engagement),1
582140896,0,0,0,1,Bouncers (Low Engagement),1
582141585,0,0,0,1,Bouncers (Low Engagement),1
582141642,0,0,0,1,Bouncers (Low Engagement),1
582143260,0,0,0,8,Window Shoppers,8
582143667,0,0,0,1,Bouncers (Low Engagement),1
582146082,0,0,0,4,Window Shoppers,4
582146739,0,0,0,1,Bouncers (Low Engagement),1
582147246,0,0,0,1,Bouncers (Low Engagement),1
582147537,0,0,0,1,Bouncers (Low Engagement),1
582148142,0,0,0,2,Bouncers (Low Engagement),2
582150375,0,0,0,2,Bouncers (Low Engagement),2
582152268,0,0,0,2,Bouncers (Low Engagement),2
582153677,1,0,0,4,Cart Abandoners,5
582153857,12,0,3,6,Cart Abandoners,21
582154146,0,0,0,1,Bouncers (Low Engagement),1
582154599,0,0,0,1,Bouncers (Low Engagement),1
582154687,7,4,2,3,High-Intent Buyers,16
582155176,0,0,0,1,Bouncers (Low Engagement),1
582156267,9,0,4,5,Cart Abandoners,18
582156740,0,0,0,1,Bouncers (Low Engagement),1
582157193,99,0,7,3,Cart Abandoners,109
582158133,0,0,0,1,Bouncers (Low Engagement),1
582160399,0,0,0,1,Bouncers (Low Engagement),1
582160421,0,0,0,2,Bouncers (Low Engagement),2
582160746,0,0,0,1,Bouncers (Low Engagement),1
582160774,0,0,0,1,Bouncers (Low Engagement),1
582161308,0,0,0,2,Bouncers (Low Engagement),2
582162536,1,0,0,0,Cart Abandoners,1
582163231,0,0,0,1,Bouncers (Low Engagement),1
582163818,0,0,0,1,Bouncers (Low Engagement),1
582164139,3,0,1,28,Cart Abandoners,32
582164202,0,0,0,1,Bouncers (Low Engagement),1
582164268,0,0,0,1,Bouncers (Low Engagement),1
582164627,0,0,0,1,Bouncers (Low Engagement),1
582164853,0,0,0,1,Bouncers (Low Engagement),1
582164904,0,0,0,1,Bouncers (Low Engagement),1
582164965,0,0,0,1,Bouncers (Low Engagement),1
582165213,0,0,0,1,Bouncers (Low Engagement),1
582166007,1,0,0,1,Cart Abandoners,2
582166358,0,0,0,1,Bouncers (Low Engagement),1
582166629,0,0,0,1,Bouncers (Low Engagement),1
582166685,0,0,0,1,Bouncers (Low Engagement),1
582168521,1,0,1,3,Cart Abandoners,5
582168687,0,0,0,2,Bouncers (Low Engagement),2
582171043,0,0,0,1,Bouncers (Low Engagement),1
582171048,2,0,0,3,Cart Abandoners,5
582172027,0,0,0,1,Bouncers (Low Engagement),1
582172218,0,0,0,3,Window Shoppers,3
582174310,0,0,0,1,Bouncers (Low Engagement),1
582175314,0,0,0,1,Bouncers (Low Engagement),1
582176336,0,0,0,1,Bouncers (Low Engagement),1
582177040,0,0,0,2,Bouncers (Low Engagement),2
582177888,0,0,0,2,Bouncers (Low Engagement),2
582178077,2,2,0,2,High-Intent Buyers,6
582178212,0,0,1,1,Bouncers (Low Engagement),2
582179943,0,0,0,1,Bouncers (Low Engagement),1
582180259,26,6,35,9,High-Intent Buyers,76
582181338,9,0,5,3,Cart Abandoners,17
582183706,14,0,0,10,Cart Abandoners,24
582184199,0,0,0,1,Bouncers (Low Engagement),1
582185104,0,0,0,11,Window Shoppers,11
582185216,0,0,0,3,Window Shoppers,3
582187049,0,0,0,1,Bouncers (Low Engagement),1
582189313,0,0,0,1,Bouncers (Low Engagement),1
582193553,0,0,0,1,Bouncers (Low Engagement),1
582193956,0,0,0,1,Bouncers (Low Engagement),1
582194229,0,0,0,1,Bouncers (Low Engagement),1
582194540,0,0,0,1,Bouncers (Low Engagement),1
582194997,0,0,0,1,Bouncers (Low Engagement),1
582195213,0,0,0,1,Bouncers (Low Engagement),1
582198545,0,0,0,2,Bouncers (Low Engagement),2
582199754,0,0,0,1,Bouncers (Low Engagement),1
582204913,0,0,0,1,Bouncers (Low Engagement),1
582204995,0,0,0,1,Bouncers (Low Engagement),1
582205742,0,0,0,1,Bouncers (Low Engagement),1
582207718,0,0,0,1,Bouncers (Low Engagement),1
582208266,0,0,0,1,Bouncers (Low Engagement),1
582211318,8,0,23,3,Cart Abandoners,34
582211548,2,0,2,0,Cart Abandoners,4
582213780,0,0,0,1,Bouncers (Low Engagement),1
582213836,0,0,0,2,Bouncers (Low Engagement),2
582214975,0,0,0,1,Bouncers (Low Engagement),1
582215045,0,0,0,1,Bouncers (Low Engagement),1
582220500,0,0,0,1,Bouncers (Low Engagement),1
582220618,0,0,0,1,Bouncers (Low Engagement),1
582221611,0,0,0,1,Bouncers (Low Engagement),1
582223351,5,0,0,5,Cart Abandoners,10
582224780,0,0,0,1,Bouncers (Low Engagement),1
582224833,1,0,0,1,Cart Abandoners,2
582229479,0,0,0,1,Bouncers (Low Engagement),1
582229707,0,0,0,1,Bouncers (Low Engagement),1
582229837,0,0,0,1,Bouncers (Low Engagement),1
582232696,0,0,0,2,Bouncers (Low Engagement),2
582235675,0,0,0,1,Bouncers (Low Engagement),1
582239942,0,0,0,1,Bouncers (Low Engagement),1
582241847,0,0,0,1,Bouncers (Low Engagement),1
582241965,0,0,0,1,Bouncers (Low Engagement),1
582242162,0,0,0,1,Bouncers (Low Engagement),1
582242802,0,0,0,2,Bouncers (Low Engagement),2
582242873,0,0,0,1,Bouncers (Low Engagement),1
582243167,0,0,0,2,Bouncers (Low Engagement),2
582244254,0,0,0,2,Bouncers (Low Engagement),2
582244410,12,4,10,7,High-Intent Buyers,33
582246082,0,0,0,2,Bouncers (Low Engagement),2
582247733,0,0,0,1,Bouncers (Low Engagement),1
582248213,0,0,0,2,Bouncers (Low Engagement),2
582248727,0,0,0,1,Bouncers (Low Engagement),1
582249975,0,0,0,3,Window Shoppers,3
582250271,0,0,0,1,Bouncers (Low Engagement),1
582250735,0,0,0,1,Bouncers (Low Engagement),1
582253360,3,3,0,0,High-Intent Buyers,6
582253402,0,0,0,1,Bouncers (Low Engagement),1
582255577,0,0,0,1,Bouncers (Low Engagement),1
582257010,0,0,0,1,Bouncers (Low Engagement),1
582257626,3,0,0,2,Cart Abandoners,5
582257695,2,0,0,3,Cart Abandoners,5
582257933,0,0,0,4,Window Shoppers,4
582258938,0,0,0,1,Bouncers (Low Engagement),1
582261112,0,0,0,15,Window Shoppers,15
582261633,0,0,0,1,Bouncers (Low Engagement),1
582263294,0,0,0,1,Bouncers (Low Engagement),1
582264060,10,0,1,59,Cart Abandoners,70
582265004,0,0,0,1,Bouncers (Low Engagement),1
582265726,0,0,0,1,Bouncers (Low Engagement),1
582265833,0,0,0,1,Bouncers (Low Engagement),1
582267471,0,0,0,1,Bouncers (Low Engagement),1
582269205,0,0,0,1,Bouncers (Low Engagement),1
582269825,0,0,0,2,Bouncers (Low Engagement),2
582269974,0,0,0,1,Bouncers (Low Engagement),1
582270248,0,0,0,1,Bouncers (Low Engagement),1
582271429,0,0,0,1,Bouncers (Low Engagement),1
582275081,0,0,0,1,Bouncers (Low Engagement),1
582276365,0,0,0,1,Bouncers (Low Engagement),1
582278964,0,0,0,1,Bouncers (Low Engagement),1
582279069,0,0,0,1,Bouncers (Low Engagement),1
582282652,0,0,0,1,Bouncers (Low Engagement),1
582283521,0,0,0,1,Bouncers (Low Engagement),1
582283626,0,0,0,1,Bouncers (Low Engagement),1
582285569,0,0,0,1,Bouncers (Low Engagement),1
582286027,1,0,0,1,Cart Abandoners,2
582288805,0,0,0,2,Bouncers (Low Engagement),2
582290559,0,0,0,2,Bouncers (Low Engagement),2
582290722,0,0,0,1,Bouncers (Low Engagement),1
582292163,0,0,0,1,Bouncers (Low Engagement),1
582292980,0,0,0,2,Bouncers (Low Engagement),2
582293345,0,0,0,1,Bouncers (Low Engagement),1
582294722,0,0,0,1,Bouncers (Low Engagement),1
582295864,0,0,0,1,Bouncers (Low Engagement),1
582296396,0,0,0,2,Bouncers (Low Engagement),2
582296514,0,0,0,1,Bouncers (Low Engagement),1
582298329,0,0,0,2,Bouncers (Low Engagement),2
582299185,6,0,1,3,Cart Abandoners,10
582299419,0,0,0,1,Bouncers (Low Engagement),1
582300640,0,0,0,1,Bouncers (Low Engagement),1
582300956,0,0,0,1,Bouncers (Low Engagement),1
582301209,0,0,0,1,Bouncers (Low Engagement),1
582301312,0,0,0,1,Bouncers (Low Engagement),1
582301590,0,0,0,3,Window Shoppers,3
582301765,0,0,0,1,Bouncers (Low Engagement),1
582303109,0,0,0,3,Window Shoppers,3
582305271,0,0,0,1,Bouncers (Low Engagement),1
582306318,0,0,0,1,Bouncers (Low Engagement),1
582307521,0,0,0,2,Bouncers (Low Engagement),2
582307551,0,0,0,1,Bouncers (Low Engagement),1
582311067,0,0,0,1,Bouncers (Low Engagement),1
582311801,0,0,0,2,Bouncers (Low Engagement),2
582312220,0,0,0,1,Bouncers (Low Engagement),1
582312922,0,0,0,1,Bouncers (Low Engagement),1
582314203,0,0,0,1,Bouncers (Low Engagement),1
582314818,0,0,0,1,Bouncers (Low Engagement),1
582314867,0,0,0,1,Bouncers (Low Engagement),1
582315120,0,0,0,2,Bouncers (Low Engagement),2
582315409,0,0,0,1,Bouncers (Low Engagement),1
582315730,0,0,0,1,Bouncers (Low Engagement),1
582315796,0,0,0,5,Window Shoppers,5
582315909,0,0,0,1,Bouncers (Low Engagement),1
582316190,0,0,0,1,Bouncers (Low Engagement),1
582316530,0,0,0,1,Bouncers (Low Engagement),1
582319420,1,0,0,1,Cart Abandoners,2
582319845,0,0,0,1,Bouncers (Low Engagement),1
582319846,0,0,0,1,Bouncers (Low Engagement),1
582320306,1,0,0,0,Cart Abandoners,1
582320654,1,0,0,2,Cart Abandoners,3
582320906,0,0,0,3,Window Shoppers,3
582321493,0,0,0,1,Bouncers (Low Engagement),1
582322520,3,3,0,0,High-Intent Buyers,6
582323379,0,0,0,1,Bouncers (Low Engagement),1
582323658,0,0,0,1,Bouncers (Low Engagement),1
582323691,0,0,0,1,Bouncers (Low Engagement),1
582323894,0,0,0,1,Bouncers (Low Engagement),1
582324551,0,0,0,1,Bouncers (Low Engagement),1
582326306,0,0,0,1,Bouncers (Low Engagement),1
582326823,1,0,0,4,Cart Abandoners,5
582326898,0,0,0,1,Bouncers (Low Engagement),1
582330369,0,0,0,1,Bouncers (Low Engagement),1
582330809,0,0,0,1,Bouncers (Low Engagement),1
582331495,0,0,0,1,Bouncers (Low Engagement),1
582332216,0,0,0,1,Bouncers (Low Engagement),1
582332297,0,0,0,3,Window Shoppers,3
582334355,0,0,0,1,Bouncers (Low Engagement),1
582335468,3,0,3,1,Cart Abandoners,7
582337860,0,0,113,0,Bouncers (Low Engagement),113
582338953,1,0,1,1,Cart Abandoners,3
582340799,4,0,0,3,Cart Abandoners,7
582341140,3,0,0,0,Cart Abandoners,3
582341338,0,0,0,1,Bouncers (Low Engagement),1
582341684,2,0,0,1,Cart Abandoners,3
582341722,0,0,0,1,Bouncers (Low Engagement),1
582341946,1,0,0,8,Cart Abandoners,9
582345576,0,0,0,1,Bouncers (Low Engagement),1
582345972,0,0,0,1,Bouncers (Low Engagement),1
582346352,6,0,6,22,Cart Abandoners,34
582346435,0,0,0,1,Bouncers (Low Engagement),1
582346568,0,0,0,1,Bouncers (Low Engagement),1
582347173,0,0,0,1,Bouncers (Low Engagement),1
582347873,0,0,0,1,Bouncers (Low Engagement),1
582347940,0,0,0,1,Bouncers (Low Engagement),1
582348049,1,0,0,5,Cart Abandoners,6
582348277,9,6,3,5,High-Intent Buyers,23
582348582,1,0,0,2,Cart Abandoners,3
582348696,0,0,0,1,Bouncers (Low Engagement),1
582350564,0,0,0,1,Bouncers (Low Engagement),1
582351619,4,0,0,0,Cart Abandoners,4
582351884,0,0,0,1,Bouncers (Low Engagement),1
582351945,0,3,1,0,High-Intent Buyers,4
582353206,2,0,0,4,Cart Abandoners,6
582353835,1,0,0,2,Cart Abandoners,3
582354190,0,0,0,1,Bouncers (Low Engagement),1
582355635,3,0,0,0,Cart Abandoners,3
582355937,0,0,0,2,Bouncers (Low Engagement),2
582358466,0,0,0,1,Bouncers (Low Engagement),1
582358469,0,0,0,1,Bouncers (Low Engagement),1
582360502,0,0,0,1,Bouncers (Low Engagement),1
582362569,0,0,0,1,Bouncers (Low Engagement),1
582363639,0,0,0,1,Bouncers (Low Engagement),1
582363750,0,0,0,2,Bouncers (Low Engagement),2
582364924,3,0,2,4,Cart Abandoners,9
582366623,0,0,0,1,Bouncers (Low Engagement),1
582367855,0,0,0,1,Bouncers (Low Engagement),1
582368948,0,0,0,1,Bouncers (Low Engagement),1
582370595,0,0,0,3,Window Shoppers,3
582370758,0,0,0,1,Bouncers (Low Engagement),1
582371537,1,0,0,1,Cart Abandoners,2
582372089,0,0,0,1,Bouncers (Low Engagement),1
582372676,2,0,0,1,Cart Abandoners,3
582372842,0,0,0,1,Bouncers (Low Engagement),1
582373467,0,0,0,1,Bouncers (Low Engagement),1
582373925,0,0,0,1,Bouncers (Low Engagement),1
582375061,0,0,0,1,Bouncers (Low Engagement),1
582376163,0,0,0,1,Bouncers (Low Engagement),1
582376455,0,0,0,1,Bouncers (Low Engagement),1
582377748,0,0,0,1,Bouncers (Low Engagement),1
582378137,0,0,0,1,Bouncers (Low Engagement),1
582378311,0,0,0,1,Bouncers (Low Engagement),1
582378971,0,0,0,1,Bouncers (Low Engagement),1
582379416,0,0,0,2,Bouncers (Low Engagement),2
582379967,0,0,0,1,Bouncers (Low Engagement),1
582379982,0,0,0,1,Bouncers (Low Engagement),1
582380646,0,0,0,1,Bouncers (Low Engagement),1
582380651,0,0,0,1,Bouncers (Low Engagement),1
582382061,4,4,0,3,High-Intent Buyers,11
582382955,1,0,10,1,Cart Abandoners,12
582382987,0,0,0,1,Bouncers (Low Engagement),1
582385432,4,0,0,1,Cart Abandoners,5
582387212,0,0,0,1,Bouncers (Low Engagement),1
582389386,0,0,0,1,Bouncers (Low Engagement),1
582389604,0,0,0,1,Bouncers (Low Engagement),1
582389692,0,0,0,2,Bouncers (Low Engagement),2
582389895,0,0,0,1,Bouncers (Low Engagement),1
582390007,0,0,0,2,Bouncers (Low Engagement),2
582391574,0,0,0,1,Bouncers (Low Engagement),1
582391958,0,0,0,1,Bouncers (Low Engagement),1
582391983,0,0,0,1,Bouncers (Low Engagement),1
582392408,0,0,0,1,Bouncers (Low Engagement),1
582394038,0,0,0,1,Bouncers (Low Engagement),1
582394722,4,0,0,3,Cart Abandoners,7
582395257,0,0,0,3,Window Shoppers,3
582397066,1,8,1,4,High-Intent Buyers,14
582397420,0,0,0,2,Bouncers (Low Engagement),2
582397951,0,0,0,1,Bouncers (Low Engagement),1
582398405,0,0,0,3,Window Shoppers,3
582399748,0,0,0,1,Bouncers (Low Engagement),1
582400591,0,0,0,1,Bouncers (Low Engagement),1
582400789,3,0,0,3,Cart Abandoners,6
582401374,0,0,0,1,Bouncers (Low Engagement),1
582401897,0,0,0,1,Bouncers (Low Engagement),1
582402357,3,3,0,13,High-Intent Buyers,19
582404685,0,0,0,1,Bouncers (Low Engagement),1
582404928,0,0,0,1,Bouncers (Low Engagement),1
582405225,5,3,1,1,High-Intent Buyers,10
582405568,0,0,0,3,Window Shoppers,3
582406305,0,0,0,1,Bouncers (Low Engagement),1
582406814,2,0,0,8,Cart Abandoners,10
582408705,2,0,0,5,Cart Abandoners,7
582409318,2,0,3,3,Cart Abandoners,8
582410286,0,0,0,1,Bouncers (Low Engagement),1
582410722,0,0,0,1,Bouncers (Low Engagement),1
582411572,0,0,0,1,Bouncers (Low Engagement),1
582412167,0,0,0,1,Bouncers (Low Engagement),1
582412562,0,0,0,2,Bouncers (Low Engagement),2
582414247,0,0,0,1,Bouncers (Low Engagement),1
582414635,0,0,0,1,Bouncers (Low Engagement),1
582416140,0,0,0,1,Bouncers (Low Engagement),1
582417652,0,0,0,1,Bouncers (Low Engagement),1
582418574,0,0,0,1,Bouncers (Low Engagement),1
582420696,0,0,0,1,Bouncers (Low Engagement),1
582422648,0,0,0,1,Bouncers (Low Engagement),1
582422869,0,0,0,1,Bouncers (Low Engagement),1
582423568,0,0,0,1,Bouncers (Low Engagement),1
582424884,0,0,0,1,Bouncers (Low Engagement),1
582425136,0,0,0,1,Bouncers (Low Engagement),1
582425510,1,0,0,0,Cart Abandoners,1
582425611,0,0,0,1,Bouncers (Low Engagement),1
582426704,0,0,0,2,Bouncers (Low Engagement),2
582426898,0,0,0,1,Bouncers (Low Engagement),1
582428277,0,0,0,1,Bouncers (Low Engagement),1
582429133,0,0,0,1,Bouncers (Low Engagement),1
582429170,0,0,0,1,Bouncers (Low Engagement),1
582430007,0,0,0,1,Bouncers (Low Engagement),1
582430243,0,0,0,1,Bouncers (Low Engagement),1
582431011,2,0,0,1,Cart Abandoners,3
582433907,0,0,0,2,Bouncers (Low Engagement),2
582434011,0,0,0,1,Bouncers (Low Engagement),1
582434314,0,0,0,1,Bouncers (Low Engagement),1
582434360,0,0,0,2,Bouncers (Low Engagement),2
582434777,0,0,0,1,Bouncers (Low Engagement),1
582434851,0,0,0,1,Bouncers (Low Engagement),1
582435011,0,0,0,3,Window Shoppers,3
582435905,1,0,0,3,Cart Abandoners,4
582437226,1,0,0,1,Cart Abandoners,2
582437880,2,0,0,0,Cart Abandoners,2
582438164,4,4,0,4,High-Intent Buyers,12
582438518,0,0,0,16,Window Shoppers,16
582439173,1,0,0,1,Cart Abandoners,2
582439231,0,0,0,2,Bouncers (Low Engagement),2
582439731,0,0,0,2,Bouncers (Low Engagement),2
582440190,0,0,0,1,Bouncers (Low Engagement),1
582440757,0,0,0,1,Bouncers (Low Engagement),1
582440771,0,0,0,1,Bouncers (Low Engagement),1
582441072,0,0,0,1,Bouncers (Low Engagement),1
582441113,0,0,0,1,Bouncers (Low Engagement),1
582441255,0,0,0,1,Bouncers (Low Engagement),1
582443790,0,0,0,1,Bouncers (Low Engagement),1
582444483,0,0,0,1,Bouncers (Low Engagement),1
582444766,0,0,0,1,Bouncers (Low Engagement),1
582446825,0,0,0,1,Bouncers (Low Engagement),1
582448026,0,0,0,1,Bouncers (Low Engagement),1
582448437,0,0,0,1,Bouncers (Low Engagement),1
582452101,0,0,0,1,Bouncers (Low Engagement),1
582452128,0,0,0,6,Window Shoppers,6
582452259,0,0,0,1,Bouncers (Low Engagement),1
582453109,0,0,0,2,Bouncers (Low Engagement),2
582453363,0,0,0,1,Bouncers (Low Engagement),1
582454223,0,0,0,2,Bouncers (Low Engagement),2
582455119,0,0,0,1,Bouncers (Low Engagement),1
582455477,3,0,0,2,Cart Abandoners,5
582455518,0,0,0,1,Bouncers (Low Engagement),1
582455894,0,0,0,1,Bouncers (Low Engagement),1
582457601,0,0,0,1,Bouncers (Low Engagement),1
582457701,0,0,0,2,Bouncers (Low Engagement),2
582457870,0,0,0,1,Bouncers (Low Engagement),1
582458198,0,0,0,6,Window Shoppers,6
582458327,0,0,0,2,Bouncers (Low Engagement),2
582459040,0,0,0,1,Bouncers (Low Engagement),1
582460294,0,0,10,3,Window Shoppers,13
582460521,0,0,0,3,Window Shoppers,3
582461691,0,0,0,1,Bouncers (Low Engagement),1
582461935,0,0,0,1,Bouncers (Low Engagement),1
582462047,0,0,0,1,Bouncers (Low Engagement),1
582463457,0,0,0,1,Bouncers (Low Engagement),1
582465046,3,1,0,3,High-Intent Buyers,7
582468022,4,0,2,1,Cart Abandoners,7
582473685,0,0,0,1,Bouncers (Low Engagement),1
582475292,0,0,0,1,Bouncers (Low Engagement),1
582475340,0,0,0,1,Bouncers (Low Engagement),1
582475627,0,0,0,5,Window Shoppers,5
582475951,0,0,0,1,Bouncers (Low Engagement),1
582477323,0,0,0,1,Bouncers (Low Engagement),1
582478244,0,0,0,1,Bouncers (Low Engagement),1
582479360,1,0,1,3,Cart Abandoners,5
582479971,0,0,0,1,Bouncers (Low Engagement),1
582480821,0,0,0,1,Bouncers (Low Engagement),1
582483677,0,0,0,1,Bouncers (Low Engagement),1
582484592,0,0,0,1,Bouncers (Low Engagement),1
582484783,0,0,0,1,Bouncers (Low Engagement),1
582485981,0,0,0,1,Bouncers (Low Engagement),1
582486286,0,0,0,1,Bouncers (Low Engagement),1
582487469,0,0,0,1,Bouncers (Low Engagement),1
582487738,0,0,0,1,Bouncers (Low Engagement),1
582488294,0,0,0,1,Bouncers (Low Engagement),1
582489674,1,0,0,1,Cart Abandoners,2
582490236,9,0,0,8,Cart Abandoners,17
582491127,0,0,0,2,Bouncers (Low Engagement),2
582492577,0,0,0,1,Bouncers (Low Engagement),1
582492878,0,0,0,2,Bouncers (Low Engagement),2
582493331,0,0,0,1,Bouncers (Low Engagement),1
582494093,0,0,0,1,Bouncers (Low Engagement),1
582495219,0,0,0,1,Bouncers (Low Engagement),1
582496043,0,0,0,1,Bouncers (Low Engagement),1
582498203,0,0,0,1,Bouncers (Low Engagement),1
582499535,0,0,0,1,Bouncers (Low Engagement),1
582500365,2,0,0,2,Cart Abandoners,4
582501503,0,0,0,1,Bouncers (Low Engagement),1
582502596,0,0,0,1,Bouncers (Low Engagement),1
582502784,0,0,0,1,Bouncers (Low Engagement),1
582503331,0,0,0,1,Bouncers (Low Engagement),1
582504067,2,0,0,1,Cart Abandoners,3
582504617,0,0,0,1,Bouncers (Low Engagement),1
582504802,0,0,0,1,Bouncers (Low Engagement),1
582505672,4,39,0,1,High-Intent Buyers,44
582507358,0,0,0,1,Bouncers (Low Engagement),1
582508456,5,0,0,4,Cart Abandoners,9
582509076,0,0,0,1,Bouncers (Low Engagement),1
582510795,0,0,0,1,Bouncers (Low Engagement),1
582510940,0,0,0,2,Bouncers (Low Engagement),2
582511116,0,0,0,5,Window Shoppers,5
582511747,0,0,0,1,Bouncers (Low Engagement),1
582512022,0,0,0,1,Bouncers (Low Engagement),1
582512598,0,0,0,6,Window Shoppers,6
582513664,0,0,0,1,Bouncers (Low Engagement),1
582513690,0,0,0,1,Bouncers (Low Engagement),1
582513728,0,0,0,1,Bouncers (Low Engagement),1
582513759,0,0,0,2,Bouncers (Low Engagement),2
582514589,0,0,0,1,Bouncers (Low Engagement),1
582514732,2,0,4,15,Cart Abandoners,21
582515313,0,0,0,1,Bouncers (Low Engagement),1
582515510,0,0,0,1,Bouncers (Low Engagement),1
582519358,2,0,10,4,Cart Abandoners,16
582519746,1,0,0,1,Cart Abandoners,2
582519754,0,0,0,4,Window Shoppers,4
582519788,0,0,0,1,Bouncers (Low Engagement),1
582520854,0,0,0,1,Bouncers (Low Engagement),1
582520891,0,0,0,1,Bouncers (Low Engagement),1
582520899,0,0,0,1,Bouncers (Low Engagement),1
582522341,0,0,0,1,Bouncers (Low Engagement),1
582524394,0,0,0,8,Window Shoppers,8
582527082,0,0,0,1,Bouncers (Low Engagement),1
582527418,0,0,0,1,Bouncers (Low Engagement),1
582527564,0,0,0,1,Bouncers (Low Engagement),1
582527692,3,0,0,2,Cart Abandoners,5
582527950,0,0,0,3,Window Shoppers,3
582529332,0,0,0,1,Bouncers (Low Engagement),1
582529988,0,0,0,1,Bouncers (Low Engagement),1
582530533,0,0,0,4,Window Shoppers,4
582530764,0,0,0,1,Bouncers (Low Engagement),1
582531408,0,0,0,1,Bouncers (Low Engagement),1
582531501,0,5,2,1,High-Intent Buyers,8
582531979,2,0,1,1,Cart Abandoners,4
582532100,0,0,0,1,Bouncers (Low Engagement),1
582532666,0,0,0,1,Bouncers (Low Engagement),1
582533099,0,0,0,1,Bouncers (Low Engagement),1
582533403,1,0,2,8,Cart Abandoners,11
582533659,3,0,0,0,Cart Abandoners,3
582534227,0,0,0,1,Bouncers (Low Engagement),1
582535892,0,0,0,1,Bouncers (Low Engagement),1
582537648,0,0,0,1,Bouncers (Low Engagement),1
582537715,0,0,0,1,Bouncers (Low Engagement),1
582538083,1,0,0,1,Cart Abandoners,2
582538626,0,0,0,1,Bouncers (Low Engagement),1
582539386,0,0,0,1,Bouncers (Low Engagement),1
582540123,0,0,0,1,Bouncers (Low Engagement),1
582542463,0,0,0,1,Bouncers (Low Engagement),1
582545079,0,0,0,1,Bouncers (Low Engagement),1
582545379,1,0,0,0,Cart Abandoners,1
582547291,0,0,0,1,Bouncers (Low Engagement),1
582547864,0,0,0,2,Bouncers (Low Engagement),2
582548158,0,0,0,1,Bouncers (Low Engagement),1
582549280,0,0,0,1,Bouncers (Low Engagement),1
582549780,4,0,6,1,Cart Abandoners,11
582553065,0,0,0,1,Bouncers (Low Engagement),1
582553200,0,0,0,1,Bouncers (Low Engagement),1
582553292,0,0,0,4,Window Shoppers,4
582553674,0,0,0,1,Bouncers (Low Engagement),1
582554407,0,0,3,2,Bouncers (Low Engagement),5
582554459,0,0,0,1,Bouncers (Low Engagement),1
582557199,0,0,0,1,Bouncers (Low Engagement),1
582558241,0,0,0,1,Bouncers (Low Engagement),1
582559608,0,0,0,8,Window Shoppers,8
582560602,0,0,0,1,Bouncers (Low Engagement),1
582561040,8,0,0,7,Cart Abandoners,15
582561519,0,0,0,3,Window Shoppers,3
582561627,0,0,0,1,Bouncers (Low Engagement),1
582561639,0,0,0,1,Bouncers (Low Engagement),1
582561954,0,0,0,1,Bouncers (Low Engagement),1
582562109,0,0,0,1,Bouncers (Low Engagement),1
582562868,0,0,0,1,Bouncers (Low Engagement),1
582563191,1,0,0,2,Cart Abandoners,3
582563356,0,0,0,1,Bouncers (Low Engagement),1
582565435,0,0,0,2,Bouncers (Low Engagement),2
582565906,0,0,0,1,Bouncers (Low Engagement),1
582566308,0,0,0,2,Bouncers (Low Engagement),2
582567446,4,0,20,7,Cart Abandoners,31
582567869,0,0,0,1,Bouncers (Low Engagement),1
582569003,0,0,0,1,Bouncers (Low Engagement),1
582569828,0,0,0,3,Window Shoppers,3
582570028,3,0,0,2,Cart Abandoners,5
582570381,0,0,0,2,Bouncers (Low Engagement),2
582571602,0,0,2,2,Bouncers (Low Engagement),4
582572153,0,0,0,1,Bouncers (Low Engagement),1
582572227,0,0,0,1,Bouncers (Low Engagement),1
582572893,0,0,0,2,Bouncers (Low Engagement),2
582573261,0,0,0,1,Bouncers (Low Engagement),1
582573277,0,0,0,3,Window Shoppers,3
582574977,0,0,0,1,Bouncers (Low Engagement),1
582575651,0,0,0,1,Bouncers (Low Engagement),1
582575803,0,0,0,2,Bouncers (Low Engagement),2
582577567,0,0,0,1,Bouncers (Low Engagement),1
582577771,4,3,0,0,High-Intent Buyers,7
582578157,0,0,0,2,Bouncers (Low Engagement),2
582579383,0,0,0,1,Bouncers (Low Engagement),1
582579487,0,0,0,1,Bouncers (Low Engagement),1
582580218,0,0,0,1,Bouncers (Low Engagement),1
582580533,4,3,1,0,High-Intent Buyers,8
582581721,5,0,0,5,Cart Abandoners,10
582582147,0,0,0,1,Bouncers (Low Engagement),1
582582895,2,0,0,3,Cart Abandoners,5
582584154,0,0,0,1,Bouncers (Low Engagement),1
582584858,0,0,0,1,Bouncers (Low Engagement),1
582585821,0,0,0,1,Bouncers (Low Engagement),1
582586064,0,0,0,1,Bouncers (Low Engagement),1
582587290,0,0,0,2,Bouncers (Low Engagement),2
582587495,0,0,0,1,Bouncers (Low Engagement),1
582588013,2,0,0,2,Cart Abandoners,4
582588727,0,0,0,1,Bouncers (Low Engagement),1
582589911,0,0,0,1,Bouncers (Low Engagement),1
582590940,0,0,0,1,Bouncers (Low Engagement),1
582591626,0,0,0,1,Bouncers (Low Engagement),1
582591640,0,0,0,1,Bouncers (Low Engagement),1
582591957,1,0,0,22,Cart Abandoners,23
582592543,0,0,0,1,Bouncers (Low Engagement),1
582593981,11,0,13,30,Cart Abandoners,54
